Time,Quads Limetree Bar,Bar,Quads LImetree Central Column,CentralColumn,Quads LImetree Salad Bar,SaladBar,Quads Limetree Hot Food Counter,HotCounter,Quads Limetree Pizza Counter,PizzaCounter,Mean,MovingAve5,MovingAve20,CO2Average,MovingAve500
13/04/2022 21:40,432 ppm,432,362 ppm,362,367 ppm,367,357 ppm,357,363 ppm,363,376,377,378,378,396
13/04/2022 21:42,432 ppm,432,364 ppm,364,379 ppm,379,360 ppm,360,365 ppm,365,380,377,378,379,396
13/04/2022 21:44,432 ppm,432,369 ppm,369,368 ppm,368,357 ppm,357,359 ppm,359,377,377,378,379,396
13/04/2022 21:46,432 ppm,432,360 ppm,360,366 ppm,366,359 ppm,359,358 ppm,358,375,377,378,379,396
13/04/2022 21:48,432 ppm,432,361 ppm,361,368 ppm,368,360 ppm,360,359 ppm,359,376,377,377,379,396
13/04/2022 21:50,432 ppm,432,362 ppm,362,397 ppm,397,358 ppm,358,361 ppm,361,382,378,378,380,396
13/04/2022 21:52,432 ppm,432,366 ppm,366,400 ppm,400,360 ppm,360,363 ppm,363,384,379,378,380,396
13/04/2022 21:54,432 ppm,432,360 ppm,360,364 ppm,364,359 ppm,359,364 ppm,364,376,379,378,380,396
13/04/2022 21:56,432 ppm,432,366 ppm,366,371 ppm,371,362 ppm,362,374 ppm,374,381,380,378,380,396
13/04/2022 21:58,432 ppm,432,362 ppm,362,376 ppm,376,362 ppm,362,379 ppm,379,382,381,378,380,396
13/04/2022 22:00,432 ppm,432,380 ppm,380,371 ppm,371,358 ppm,358,364 ppm,364,381,381,378,380,396
13/04/2022 22:02,432 ppm,432,377 ppm,377,368 ppm,368,361 ppm,361,362 ppm,362,380,380,379,380,396
13/04/2022 22:04,432 ppm,432,361 ppm,361,360 ppm,360,361 ppm,361,381 ppm,381,379,381,379,379,396
13/04/2022 22:06,432 ppm,432,365 ppm,365,388 ppm,388,358 ppm,358,409 ppm,409,390,383,379,380,396
13/04/2022 22:08,432 ppm,432,359 ppm,359,361 ppm,361,360 ppm,360,423 ppm,423,387,383,380,380,396
13/04/2022 22:10,432 ppm,432,358 ppm,358,373 ppm,373,368 ppm,368,445 ppm,445,395,386,381,380,396
13/04/2022 22:12,432 ppm,432,357 ppm,357,361 ppm,361,359 ppm,359,422 ppm,422,386,388,381,380,396
13/04/2022 22:14,432 ppm,432,360 ppm,360,368 ppm,368,359 ppm,359,407 ppm,407,385,389,381,380,396
13/04/2022 22:16,432 ppm,432,364 ppm,364,368 ppm,368,363 ppm,363,420 ppm,420,389,389,382,381,396
13/04/2022 22:18,432 ppm,432,359 ppm,359,366 ppm,366,358 ppm,358,407 ppm,407,384,388,382,381,396
13/04/2022 22:20,432 ppm,432,357 ppm,357,366 ppm,366,365 ppm,365,376 ppm,376,379,385,383,381,396
13/04/2022 22:22,432 ppm,432,363 ppm,363,363 ppm,363,366 ppm,366,365 ppm,365,378,383,382,381,396
13/04/2022 22:24,432 ppm,432,358 ppm,358,368 ppm,368,360 ppm,360,368 ppm,368,377,382,382,380,396
13/04/2022 22:26,432 ppm,432,360 ppm,360,366 ppm,366,362 ppm,362,362 ppm,362,376,379,382,380,396
13/04/2022 22:28,432 ppm,432,360 ppm,360,372 ppm,372,362 ppm,362,359 ppm,359,377,378,383,380,396
13/04/2022 22:30,432 ppm,432,362 ppm,362,368 ppm,368,366 ppm,366,361 ppm,361,378,377,382,380,396
13/04/2022 22:32,432 ppm,432,360 ppm,360,358 ppm,358,364 ppm,364,367 ppm,367,376,377,382,380,395
13/04/2022 22:34,432 ppm,432,359 ppm,359,363 ppm,363,357 ppm,357,366 ppm,366,375,377,382,380,395
13/04/2022 22:36,432 ppm,432,360 ppm,360,372 ppm,372,363 ppm,363,367 ppm,367,379,377,382,380,395
13/04/2022 22:38,432 ppm,432,364 ppm,364,360 ppm,360,365 ppm,365,364 ppm,364,377,377,382,380,395
13/04/2022 22:40,432 ppm,432,362 ppm,362,359 ppm,359,367 ppm,367,361 ppm,361,376,377,381,380,395
13/04/2022 22:42,432 ppm,432,365 ppm,365,366 ppm,366,361 ppm,361,361 ppm,361,377,377,381,379,395
13/04/2022 22:44,432 ppm,432,362 ppm,362,363 ppm,363,360 ppm,360,359 ppm,359,375,377,381,379,395
13/04/2022 22:46,432 ppm,432,358 ppm,358,363 ppm,363,365 ppm,365,367 ppm,367,377,376,380,379,395
13/04/2022 22:48,432 ppm,432,362 ppm,362,359 ppm,359,364 ppm,364,366 ppm,366,377,376,380,379,395
13/04/2022 22:50,432 ppm,432,361 ppm,361,368 ppm,368,358 ppm,358,364 ppm,364,377,376,379,379,395
13/04/2022 22:52,432 ppm,432,358 ppm,358,362 ppm,362,360 ppm,360,368 ppm,368,376,376,378,379,395
13/04/2022 22:54,432 ppm,432,361 ppm,361,363 ppm,363,361 ppm,361,358 ppm,358,375,376,378,379,395
13/04/2022 22:56,432 ppm,432,361 ppm,361,368 ppm,368,362 ppm,362,361 ppm,361,377,376,377,379,395
13/04/2022 22:58,432 ppm,432,364 ppm,364,361 ppm,361,362 ppm,362,360 ppm,360,376,376,377,379,395
13/04/2022 23:00,432 ppm,432,366 ppm,366,362 ppm,362,366 ppm,366,365 ppm,365,378,376,377,379,395
13/04/2022 23:02,432 ppm,432,364 ppm,364,367 ppm,367,364 ppm,364,362 ppm,362,378,377,377,379,395
13/04/2022 23:04,432 ppm,432,358 ppm,358,359 ppm,359,361 ppm,361,359 ppm,359,374,376,377,379,395
13/04/2022 23:06,432 ppm,432,358 ppm,358,367 ppm,367,358 ppm,358,359 ppm,359,375,376,376,379,395
13/04/2022 23:08,432 ppm,432,365 ppm,365,366 ppm,366,360 ppm,360,362 ppm,362,377,376,376,379,395
13/04/2022 23:10,432 ppm,432,356 ppm,356,364 ppm,364,365 ppm,365,361 ppm,361,376,376,376,379,395
13/04/2022 23:12,432 ppm,432,362 ppm,362,360 ppm,360,365 ppm,365,362 ppm,362,376,375,376,379,395
13/04/2022 23:14,432 ppm,432,361 ppm,361,360 ppm,360,366 ppm,366,361 ppm,361,376,376,376,379,395
13/04/2022 23:16,432 ppm,432,366 ppm,366,357 ppm,357,364 ppm,364,367 ppm,367,377,376,376,379,395
13/04/2022 23:18,432 ppm,432,363 ppm,363,356 ppm,356,358 ppm,358,364 ppm,364,375,376,376,379,395
13/04/2022 23:20,432 ppm,432,363 ppm,363,366 ppm,366,359 ppm,359,360 ppm,360,376,376,376,379,395
13/04/2022 23:22,432 ppm,432,357 ppm,357,365 ppm,365,360 ppm,360,364 ppm,364,376,376,376,379,395
13/04/2022 23:24,432 ppm,432,357 ppm,357,359 ppm,359,359 ppm,359,358 ppm,358,373,375,376,379,394
13/04/2022 23:26,432 ppm,432,359 ppm,359,364 ppm,364,359 ppm,359,362 ppm,362,375,375,376,379,394
13/04/2022 23:28,432 ppm,432,367 ppm,367,363 ppm,363,363 ppm,363,365 ppm,365,378,376,376,379,394
13/04/2022 23:30,432 ppm,432,364 ppm,364,357 ppm,357,365 ppm,365,358 ppm,358,375,375,376,379,394
13/04/2022 23:32,432 ppm,432,359 ppm,359,365 ppm,365,362 ppm,362,366 ppm,366,377,376,376,378,394
13/04/2022 23:34,432 ppm,432,359 ppm,359,365 ppm,365,367 ppm,367,362 ppm,362,377,376,376,378,394
13/04/2022 23:36,432 ppm,432,357 ppm,357,368 ppm,368,365 ppm,365,358 ppm,358,376,377,376,378,394
13/04/2022 23:38,432 ppm,432,358 ppm,358,367 ppm,367,368 ppm,368,359 ppm,359,377,376,376,378,394
13/04/2022 23:40,432 ppm,432,366 ppm,366,364 ppm,364,366 ppm,366,367 ppm,367,379,377,376,378,394
13/04/2022 23:42,432 ppm,432,361 ppm,361,367 ppm,367,366 ppm,366,364 ppm,364,378,377,376,378,394
13/04/2022 23:44,432 ppm,432,359 ppm,359,362 ppm,362,368 ppm,368,367 ppm,367,378,377,376,378,394
13/04/2022 23:46,432 ppm,432,359 ppm,359,362 ppm,362,358 ppm,358,366 ppm,366,375,377,376,378,394
13/04/2022 23:48,432 ppm,432,358 ppm,358,359 ppm,359,359 ppm,359,357 ppm,357,373,377,376,378,394
13/04/2022 23:50,432 ppm,432,363 ppm,363,367 ppm,367,358 ppm,358,362 ppm,362,376,376,376,377,394
13/04/2022 23:52,432 ppm,432,361 ppm,361,362 ppm,362,357 ppm,357,356 ppm,356,374,375,376,377,394
13/04/2022 23:54,432 ppm,432,358 ppm,358,366 ppm,366,362 ppm,362,357 ppm,357,375,375,376,377,394
13/04/2022 23:56,432 ppm,432,357 ppm,357,361 ppm,361,360 ppm,360,363 ppm,363,375,375,376,376,394
13/04/2022 23:58,432 ppm,432,364 ppm,364,365 ppm,365,361 ppm,361,360 ppm,360,376,375,376,376,394
14/04/2022 00:00,432 ppm,432,364 ppm,364,360 ppm,360,360 ppm,360,365 ppm,365,376,375,376,376,394
14/04/2022 00:02,432 ppm,432,359 ppm,359,367 ppm,367,363 ppm,363,363 ppm,363,377,376,376,376,394
14/04/2022 00:04,432 ppm,432,361 ppm,361,362 ppm,362,363 ppm,363,358 ppm,358,375,376,376,376,394
14/04/2022 00:06,432 ppm,432,357 ppm,357,362 ppm,362,366 ppm,366,360 ppm,360,375,376,376,376,394
14/04/2022 00:08,432 ppm,432,361 ppm,361,365 ppm,365,365 ppm,365,360 ppm,360,377,376,376,376,393
14/04/2022 00:10,432 ppm,432,362 ppm,362,365 ppm,365,364 ppm,364,360 ppm,360,377,376,376,376,393
14/04/2022 00:12,432 ppm,432,360 ppm,360,367 ppm,367,363 ppm,363,367 ppm,367,378,376,376,376,393
14/04/2022 00:14,432 ppm,432,364 ppm,364,363 ppm,363,364 ppm,364,362 ppm,362,377,377,376,376,393
14/04/2022 00:16,432 ppm,432,364 ppm,364,366 ppm,366,366 ppm,366,365 ppm,365,379,377,376,376,393
14/04/2022 00:18,432 ppm,432,365 ppm,365,363 ppm,363,366 ppm,366,359 ppm,359,377,377,376,376,393
14/04/2022 00:20,432 ppm,432,363 ppm,363,361 ppm,361,366 ppm,366,361 ppm,361,377,377,376,376,393
14/04/2022 00:22,432 ppm,432,364 ppm,364,366 ppm,366,362 ppm,362,363 ppm,363,377,377,376,376,393
14/04/2022 00:24,432 ppm,432,365 ppm,365,359 ppm,359,361 ppm,361,365 ppm,365,376,377,376,376,393
14/04/2022 00:26,432 ppm,432,365 ppm,365,364 ppm,364,356 ppm,356,365 ppm,365,376,377,376,376,393
14/04/2022 00:28,432 ppm,432,364 ppm,364,366 ppm,366,361 ppm,361,365 ppm,365,378,377,376,376,393
14/04/2022 00:30,432 ppm,432,365 ppm,365,357 ppm,357,356 ppm,356,361 ppm,361,374,376,376,376,393
14/04/2022 00:32,432 ppm,432,363 ppm,363,363 ppm,363,359 ppm,359,364 ppm,364,376,376,376,376,393
14/04/2022 00:34,432 ppm,432,357 ppm,357,367 ppm,367,363 ppm,363,363 ppm,363,376,376,376,376,393
14/04/2022 00:36,432 ppm,432,366 ppm,366,363 ppm,363,361 ppm,361,362 ppm,362,377,376,377,376,393
14/04/2022 00:38,432 ppm,432,363 ppm,363,364 ppm,364,364 ppm,364,364 ppm,364,377,376,377,376,393
14/04/2022 00:40,432 ppm,432,363 ppm,363,366 ppm,366,362 ppm,362,363 ppm,363,377,377,377,376,393
14/04/2022 00:42,432 ppm,432,358 ppm,358,364 ppm,364,362 ppm,362,362 ppm,362,376,377,377,376,393
14/04/2022 00:44,432 ppm,432,356 ppm,356,365 ppm,365,358 ppm,358,361 ppm,361,374,376,377,376,393
14/04/2022 00:46,432 ppm,432,366 ppm,366,366 ppm,366,360 ppm,360,360 ppm,360,377,376,377,376,393
14/04/2022 00:48,432 ppm,432,365 ppm,365,364 ppm,364,361 ppm,361,365 ppm,365,377,376,377,376,393
14/04/2022 00:50,432 ppm,432,363 ppm,363,365 ppm,365,361 ppm,361,360 ppm,360,376,376,377,376,393
14/04/2022 00:52,432 ppm,432,367 ppm,367,357 ppm,357,361 ppm,361,360 ppm,360,375,376,377,376,393
14/04/2022 00:54,432 ppm,432,365 ppm,365,363 ppm,363,362 ppm,362,361 ppm,361,377,376,377,376,394
14/04/2022 00:56,432 ppm,432,367 ppm,367,362 ppm,362,363 ppm,363,366 ppm,366,378,377,377,376,394
14/04/2022 00:58,432 ppm,432,358 ppm,358,363 ppm,363,362 ppm,362,364 ppm,364,376,376,376,376,394
14/04/2022 01:00,432 ppm,432,361 ppm,361,362 ppm,362,362 ppm,362,359 ppm,359,375,376,376,376,394
14/04/2022 01:02,432 ppm,432,358 ppm,358,361 ppm,361,364 ppm,364,365 ppm,365,376,376,376,376,394
14/04/2022 01:04,432 ppm,432,367 ppm,367,365 ppm,365,366 ppm,366,366 ppm,366,379,377,376,376,394
14/04/2022 01:06,432 ppm,432,367 ppm,367,364 ppm,364,360 ppm,360,379 ppm,379,380,377,377,377,393
14/04/2022 01:08,432 ppm,432,366 ppm,366,364 ppm,364,364 ppm,364,365 ppm,365,378,378,377,377,393
14/04/2022 01:10,432 ppm,432,368 ppm,368,359 ppm,359,362 ppm,362,363 ppm,363,377,378,377,377,393
14/04/2022 01:12,432 ppm,432,358 ppm,358,365 ppm,365,365 ppm,365,363 ppm,363,377,378,377,377,393
14/04/2022 01:14,432 ppm,432,368 ppm,368,367 ppm,367,365 ppm,365,363 ppm,363,379,378,377,377,393
14/04/2022 01:16,432 ppm,432,367 ppm,367,366 ppm,366,364 ppm,364,363 ppm,363,378,378,377,377,393
14/04/2022 01:18,432 ppm,432,367 ppm,367,361 ppm,361,363 ppm,363,366 ppm,366,378,378,377,377,393
14/04/2022 01:20,432 ppm,432,366 ppm,366,358 ppm,358,363 ppm,363,359 ppm,359,376,377,377,377,393
14/04/2022 01:22,432 ppm,432,366 ppm,366,365 ppm,365,363 ppm,363,360 ppm,360,377,378,377,377,393
14/04/2022 01:24,432 ppm,432,366 ppm,366,360 ppm,360,364 ppm,364,363 ppm,363,377,377,377,377,393
14/04/2022 01:26,432 ppm,432,358 ppm,358,358 ppm,358,365 ppm,365,363 ppm,363,375,377,377,377,393
14/04/2022 01:28,432 ppm,432,364 ppm,364,363 ppm,363,366 ppm,366,363 ppm,363,378,377,377,377,393
14/04/2022 01:30,432 ppm,432,365 ppm,365,364 ppm,364,364 ppm,364,364 ppm,364,378,377,377,377,393
14/04/2022 01:32,432 ppm,432,364 ppm,364,367 ppm,367,367 ppm,367,363 ppm,363,379,377,377,377,393
14/04/2022 01:34,432 ppm,432,366 ppm,366,357 ppm,357,365 ppm,365,366 ppm,366,377,377,377,377,393
14/04/2022 01:36,432 ppm,432,367 ppm,367,359 ppm,359,366 ppm,366,363 ppm,363,377,378,377,377,393
14/04/2022 01:38,432 ppm,432,365 ppm,365,365 ppm,365,363 ppm,363,366 ppm,366,378,378,377,377,393
14/04/2022 01:40,432 ppm,432,366 ppm,366,365 ppm,365,366 ppm,366,359 ppm,359,378,378,378,377,393
14/04/2022 01:42,432 ppm,432,366 ppm,366,366 ppm,366,364 ppm,364,365 ppm,365,379,378,378,377,393
14/04/2022 01:44,432 ppm,432,367 ppm,367,365 ppm,365,365 ppm,365,363 ppm,363,378,378,378,377,393
14/04/2022 01:46,432 ppm,432,365 ppm,365,362 ppm,362,367 ppm,367,362 ppm,362,378,378,378,377,393
14/04/2022 01:48,432 ppm,432,366 ppm,366,366 ppm,366,359 ppm,359,362 ppm,362,377,378,377,377,393
14/04/2022 01:50,432 ppm,432,366 ppm,366,360 ppm,360,368 ppm,368,362 ppm,362,378,378,378,377,393
14/04/2022 01:52,432 ppm,432,364 ppm,364,366 ppm,366,365 ppm,365,362 ppm,362,378,378,378,377,393
14/04/2022 01:54,432 ppm,432,365 ppm,365,366 ppm,366,360 ppm,360,364 ppm,364,377,377,378,377,393
14/04/2022 01:56,432 ppm,432,365 ppm,365,359 ppm,359,365 ppm,365,367 ppm,367,378,377,377,377,393
14/04/2022 01:58,432 ppm,432,366 ppm,366,363 ppm,363,366 ppm,366,366 ppm,366,379,378,378,377,393
14/04/2022 02:00,432 ppm,432,366 ppm,366,359 ppm,359,364 ppm,364,364 ppm,364,377,378,378,377,393
14/04/2022 02:02,432 ppm,432,356 ppm,356,363 ppm,363,365 ppm,365,359 ppm,359,375,377,377,377,394
14/04/2022 02:04,432 ppm,432,359 ppm,359,359 ppm,359,366 ppm,366,362 ppm,362,376,377,377,377,394
14/04/2022 02:06,432 ppm,432,357 ppm,357,364 ppm,364,359 ppm,359,358 ppm,358,374,376,377,377,394
14/04/2022 02:08,432 ppm,432,358 ppm,358,364 ppm,364,359 ppm,359,363 ppm,363,375,375,377,377,394
14/04/2022 02:10,432 ppm,432,359 ppm,359,357 ppm,357,356 ppm,356,366 ppm,366,374,375,377,377,394
14/04/2022 02:12,432 ppm,432,360 ppm,360,360 ppm,360,367 ppm,367,367 ppm,367,377,375,377,377,394
14/04/2022 02:14,432 ppm,432,367 ppm,367,360 ppm,360,358 ppm,358,359 ppm,359,375,375,377,377,394
14/04/2022 02:16,432 ppm,432,366 ppm,366,367 ppm,367,363 ppm,363,356 ppm,356,377,376,377,377,394
14/04/2022 02:18,432 ppm,432,363 ppm,363,362 ppm,362,368 ppm,368,372 ppm,372,379,377,377,377,394
14/04/2022 02:20,432 ppm,432,366 ppm,366,359 ppm,359,360 ppm,360,368 ppm,368,377,377,377,377,394
14/04/2022 02:22,432 ppm,432,365 ppm,365,363 ppm,363,359 ppm,359,357 ppm,357,375,377,377,377,394
14/04/2022 02:24,432 ppm,432,363 ppm,363,362 ppm,362,362 ppm,362,364 ppm,364,377,377,377,377,394
14/04/2022 02:26,432 ppm,432,364 ppm,364,360 ppm,360,358 ppm,358,363 ppm,363,375,377,376,377,394
14/04/2022 02:28,432 ppm,432,365 ppm,365,367 ppm,367,368 ppm,368,359 ppm,359,378,376,377,377,394
14/04/2022 02:30,432 ppm,432,364 ppm,364,367 ppm,367,359 ppm,359,361 ppm,361,377,376,376,377,394
14/04/2022 02:32,432 ppm,432,364 ppm,364,366 ppm,366,365 ppm,365,368 ppm,368,379,377,377,377,394
14/04/2022 02:34,432 ppm,432,364 ppm,364,366 ppm,366,366 ppm,366,360 ppm,360,378,377,377,377,394
14/04/2022 02:36,432 ppm,432,365 ppm,365,362 ppm,362,367 ppm,367,364 ppm,364,378,378,377,377,394
14/04/2022 02:38,432 ppm,432,365 ppm,365,362 ppm,362,359 ppm,359,368 ppm,368,377,378,377,377,394
14/04/2022 02:40,432 ppm,432,364 ppm,364,359 ppm,359,368 ppm,368,358 ppm,358,376,378,376,377,394
14/04/2022 02:42,432 ppm,432,364 ppm,364,364 ppm,364,366 ppm,366,363 ppm,363,378,377,377,377,394
14/04/2022 02:44,432 ppm,432,365 ppm,365,364 ppm,364,361 ppm,361,363 ppm,363,377,377,377,377,394
14/04/2022 02:46,432 ppm,432,364 ppm,364,362 ppm,362,358 ppm,358,362 ppm,362,376,377,377,377,394
14/04/2022 02:48,432 ppm,432,366 ppm,366,364 ppm,364,357 ppm,357,367 ppm,367,377,377,377,377,394
14/04/2022 02:50,432 ppm,432,366 ppm,366,365 ppm,365,361 ppm,361,361 ppm,361,377,377,377,377,394
14/04/2022 02:52,432 ppm,432,366 ppm,366,360 ppm,360,359 ppm,359,358 ppm,358,375,376,377,377,394
14/04/2022 02:54,432 ppm,432,366 ppm,366,367 ppm,367,358 ppm,358,364 ppm,364,377,376,377,377,394
14/04/2022 02:56,432 ppm,432,366 ppm,366,357 ppm,357,358 ppm,358,361 ppm,361,375,376,377,377,394
14/04/2022 02:58,432 ppm,432,359 ppm,359,359 ppm,359,362 ppm,362,359 ppm,359,374,376,377,377,394
14/04/2022 03:00,432 ppm,432,357 ppm,357,357 ppm,357,361 ppm,361,364 ppm,364,374,375,377,377,394
14/04/2022 03:02,432 ppm,432,368 ppm,368,364 ppm,364,357 ppm,357,361 ppm,361,376,375,377,377,394
14/04/2022 03:04,432 ppm,432,357 ppm,357,360 ppm,360,358 ppm,358,359 ppm,359,373,375,376,377,394
14/04/2022 03:06,432 ppm,432,360 ppm,360,361 ppm,361,360 ppm,360,366 ppm,366,376,375,376,377,394
14/04/2022 03:08,432 ppm,432,359 ppm,359,365 ppm,365,357 ppm,357,362 ppm,362,375,375,376,377,394
14/04/2022 03:10,432 ppm,432,366 ppm,366,364 ppm,364,362 ppm,362,364 ppm,364,378,376,376,377,394
14/04/2022 03:12,432 ppm,432,356 ppm,356,362 ppm,362,360 ppm,360,365 ppm,365,375,375,376,377,394
14/04/2022 03:14,432 ppm,432,358 ppm,358,363 ppm,363,359 ppm,359,360 ppm,360,374,376,376,377,394
14/04/2022 03:16,432 ppm,432,356 ppm,356,365 ppm,365,361 ppm,361,364 ppm,364,376,376,376,377,394
14/04/2022 03:18,432 ppm,432,365 ppm,365,361 ppm,361,360 ppm,360,365 ppm,365,377,376,376,376,394
14/04/2022 03:20,432 ppm,432,365 ppm,365,363 ppm,363,360 ppm,360,361 ppm,361,376,376,376,376,394
14/04/2022 03:22,432 ppm,432,357 ppm,357,361 ppm,361,360 ppm,360,365 ppm,365,375,376,376,376,394
14/04/2022 03:24,432 ppm,432,356 ppm,356,359 ppm,359,361 ppm,361,366 ppm,366,375,376,376,376,394
14/04/2022 03:26,432 ppm,432,356 ppm,356,359 ppm,359,357 ppm,357,364 ppm,364,374,375,375,376,394
14/04/2022 03:28,432 ppm,432,367 ppm,367,360 ppm,360,360 ppm,360,365 ppm,365,377,375,375,376,394
14/04/2022 03:30,432 ppm,432,368 ppm,368,367 ppm,367,363 ppm,363,358 ppm,358,378,376,375,376,394
14/04/2022 03:32,432 ppm,432,358 ppm,358,367 ppm,367,362 ppm,362,359 ppm,359,376,376,375,376,394
14/04/2022 03:34,432 ppm,432,367 ppm,367,368 ppm,368,363 ppm,363,359 ppm,359,378,376,376,376,394
14/04/2022 03:36,432 ppm,432,365 ppm,365,362 ppm,362,359 ppm,359,362 ppm,362,376,377,376,376,394
14/04/2022 03:38,432 ppm,432,365 ppm,365,360 ppm,360,360 ppm,360,360 ppm,360,375,376,376,376,394
14/04/2022 03:40,432 ppm,432,358 ppm,358,357 ppm,357,359 ppm,359,360 ppm,360,373,376,376,376,393
14/04/2022 03:42,432 ppm,432,367 ppm,367,368 ppm,368,361 ppm,361,366 ppm,366,379,376,376,376,393
14/04/2022 03:44,432 ppm,432,364 ppm,364,366 ppm,366,357 ppm,357,363 ppm,363,376,376,376,376,393
14/04/2022 03:46,432 ppm,432,366 ppm,366,362 ppm,362,363 ppm,363,371 ppm,371,379,377,376,376,393
14/04/2022 03:48,432 ppm,432,366 ppm,366,360 ppm,360,361 ppm,361,368 ppm,368,377,377,376,376,393
14/04/2022 03:50,432 ppm,432,364 ppm,364,360 ppm,360,361 ppm,361,359 ppm,359,375,377,376,376,393
14/04/2022 03:52,432 ppm,432,365 ppm,365,362 ppm,362,361 ppm,361,363 ppm,363,377,377,376,376,393
14/04/2022 03:54,432 ppm,432,364 ppm,364,361 ppm,361,360 ppm,360,362 ppm,362,376,377,376,376,393
14/04/2022 03:56,432 ppm,432,364 ppm,364,367 ppm,367,362 ppm,362,360 ppm,360,377,376,376,376,393
14/04/2022 03:58,432 ppm,432,362 ppm,362,358 ppm,358,358 ppm,358,367 ppm,367,375,376,376,376,393
14/04/2022 04:00,432 ppm,432,363 ppm,363,361 ppm,361,362 ppm,362,366 ppm,366,377,376,376,376,393
14/04/2022 04:02,432 ppm,432,361 ppm,361,368 ppm,368,362 ppm,362,363 ppm,363,377,376,376,376,393
14/04/2022 04:04,432 ppm,432,362 ppm,362,360 ppm,360,360 ppm,360,364 ppm,364,376,376,376,376,393
14/04/2022 04:06,432 ppm,432,363 ppm,363,363 ppm,363,359 ppm,359,362 ppm,362,376,376,376,376,393
14/04/2022 04:08,432 ppm,432,364 ppm,364,363 ppm,363,360 ppm,360,360 ppm,360,376,376,376,376,393
14/04/2022 04:10,432 ppm,432,364 ppm,364,362 ppm,362,364 ppm,364,363 ppm,363,377,376,376,376,393
14/04/2022 04:12,432 ppm,432,363 ppm,363,363 ppm,363,360 ppm,360,365 ppm,365,377,376,376,376,393
14/04/2022 04:14,432 ppm,432,364 ppm,364,367 ppm,367,361 ppm,361,372 ppm,372,379,377,377,376,393
14/04/2022 04:16,432 ppm,432,365 ppm,365,361 ppm,361,357 ppm,357,363 ppm,363,376,377,376,376,393
14/04/2022 04:18,432 ppm,432,364 ppm,364,362 ppm,362,358 ppm,358,356 ppm,356,374,377,376,376,393
14/04/2022 04:20,432 ppm,432,363 ppm,363,365 ppm,365,360 ppm,360,361 ppm,361,376,376,377,376,393
14/04/2022 04:22,432 ppm,432,364 ppm,364,358 ppm,358,359 ppm,359,363 ppm,363,375,376,376,376,393
14/04/2022 04:24,432 ppm,432,364 ppm,364,359 ppm,359,360 ppm,360,359 ppm,359,375,375,376,376,393
14/04/2022 04:26,432 ppm,432,363 ppm,363,357 ppm,357,359 ppm,359,366 ppm,366,375,375,376,376,393
14/04/2022 04:28,432 ppm,432,363 ppm,363,363 ppm,363,359 ppm,359,366 ppm,366,377,376,376,376,393
14/04/2022 04:30,432 ppm,432,361 ppm,361,368 ppm,368,357 ppm,357,364 ppm,364,376,376,376,376,393
14/04/2022 04:32,432 ppm,432,363 ppm,363,366 ppm,366,360 ppm,360,361 ppm,361,376,376,376,376,393
14/04/2022 04:34,432 ppm,432,364 ppm,364,356 ppm,356,359 ppm,359,358 ppm,358,374,376,376,376,392
14/04/2022 04:36,432 ppm,432,361 ppm,361,362 ppm,362,359 ppm,359,363 ppm,363,375,376,376,376,392
14/04/2022 04:38,432 ppm,432,358 ppm,358,363 ppm,363,359 ppm,359,367 ppm,367,376,376,376,376,392
14/04/2022 04:40,432 ppm,432,360 ppm,360,362 ppm,362,361 ppm,361,361 ppm,361,375,375,376,376,391
14/04/2022 04:42,432 ppm,432,359 ppm,359,361 ppm,361,360 ppm,360,357 ppm,357,374,375,376,376,391
14/04/2022 04:44,432 ppm,432,356 ppm,356,365 ppm,365,357 ppm,357,360 ppm,360,374,375,376,376,391
14/04/2022 04:46,432 ppm,432,359 ppm,359,364 ppm,364,361 ppm,361,359 ppm,359,375,375,376,376,391
14/04/2022 04:48,432 ppm,432,359 ppm,359,368 ppm,368,359 ppm,359,364 ppm,364,376,375,376,376,391
14/04/2022 04:50,432 ppm,432,368 ppm,368,365 ppm,365,358 ppm,358,363 ppm,363,377,375,376,376,391
14/04/2022 04:52,432 ppm,432,367 ppm,367,367 ppm,367,356 ppm,356,358 ppm,358,376,376,376,376,390
14/04/2022 04:54,432 ppm,432,358 ppm,358,364 ppm,364,366 ppm,366,361 ppm,361,376,376,375,376,390
14/04/2022 04:56,432 ppm,432,359 ppm,359,358 ppm,358,360 ppm,360,367 ppm,367,375,376,375,376,390
14/04/2022 04:58,432 ppm,432,358 ppm,358,366 ppm,366,367 ppm,367,364 ppm,364,377,376,376,376,390
14/04/2022 05:00,432 ppm,432,361 ppm,361,366 ppm,366,359 ppm,359,363 ppm,363,376,376,376,376,389
14/04/2022 05:02,432 ppm,432,357 ppm,357,359 ppm,359,364 ppm,364,362 ppm,362,375,376,376,376,389
14/04/2022 05:04,432 ppm,432,368 ppm,368,363 ppm,363,365 ppm,365,365 ppm,365,379,376,376,376,389
14/04/2022 05:06,432 ppm,432,357 ppm,357,367 ppm,367,366 ppm,366,364 ppm,364,377,377,376,376,389
14/04/2022 05:08,432 ppm,432,358 ppm,358,359 ppm,359,366 ppm,366,365 ppm,365,376,377,376,376,388
14/04/2022 05:10,432 ppm,432,360 ppm,360,365 ppm,365,366 ppm,366,366 ppm,366,378,377,376,376,388
14/04/2022 05:12,432 ppm,432,359 ppm,359,362 ppm,362,365 ppm,365,364 ppm,364,376,377,376,376,388
